Date,Close,High,Open,Low
2023.02.28 13:00:00,1.06164,1.06187,1.06072,1.06092
2023.02.28 14:00:00,1.06092,1.06195,1.06061,1.06177
2023.02.28 15:00:00,1.06176,1.06319,1.06138,1.06313
2023.02.28 16:00:00,1.06313,1.06408,1.0614,1.06335
2023.02.28 17:00:00,1.06333,1.06454,1.06016,1.06051
2023.02.28 18:00:00,1.06052,1.06172,1.06002,1.06008
2023.02.28 19:00:00,1.06007,1.06099,1.05953,1.06056
2023.02.28 20:00:00,1.06054,1.06068,1.05882,1.05914
2023.02.28 21:00:00,1.05914,1.05958,1.05826,1.05839
2023.02.28 22:00:00,1.05837,1.05839,1.05765,1.05765
2023.02.28 23:00:00,1.05766,1.05787,1.05739,1.05741
2023.03.01 00:00:00,1.05751,1.05787,1.05695,1.05782
2023.03.01 01:00:00,1.05782,1.05803,1.0575,1.05765
2023.03.01 02:00:00,1.05766,1.05771,1.05654,1.05683
2023.03.01 03:00:00,1.05685,1.05851,1.05672,1.05843
2023.03.01 04:00:00,1.05844,1.05864,1.05814,1.05834
2023.03.01 05:00:00,1.05833,1.05955,1.05819,1.05933
2023.03.01 06:00:00,1.05933,1.05943,1.05882,1.05892
2023.03.01 07:00:00,1.0589,1.05953,1.0588899999999999,1.0591
2023.03.01 08:00:00,1.05911,1.06148,1.05894,1.06072
2023.03.01 09:00:00,1.06073,1.06452,1.06045,1.06417
2023.03.01 10:00:00,1.06417,1.0649,1.06258,1.06484
2023.03.01 11:00:00,1.06484,1.06576,1.0637699999999999,1.06424
2023.03.01 12:00:00,1.06423,1.06695,1.064,1.06681
2023.03.01 13:00:00,1.06681,1.06741,1.06551,1.06699
2023.03.01 14:00:00,1.06699,1.06873,1.06636,1.06869
2023.03.01 15:00:00,1.06869,1.06916,1.06692,1.06715
2023.03.01 16:00:00,1.06715,1.06798,1.06651,1.06661
2023.03.01 17:00:00,1.0666,1.06787,1.06434,1.06722
2023.03.01 18:00:00,1.06722,1.06786,1.0659399999999999,1.0673300000000001
2023.03.01 19:00:00,1.06734,1.06782,1.06644,1.06653
2023.03.01 20:00:00,1.06654,1.06654,1.06501,1.0652
2023.03.01 21:00:00,1.0652,1.06591,1.06465,1.06573
2023.03.01 22:00:00,1.06572,1.06659,1.06563,1.06649
2023.03.01 23:00:00,1.06649,1.06713,1.06645,1.06694
2023.03.02 00:00:00,1.06683,1.06691,1.0664,1.06675
2023.03.02 01:00:00,1.06675,1.06723,1.0665499999999999,1.06684
2023.03.02 02:00:00,1.06687,1.06728,1.06582,1.06604
2023.03.02 03:00:00,1.06604,1.0662,1.06466,1.06514
2023.03.02 04:00:00,1.06514,1.06568,1.06487,1.06557
2023.03.02 05:00:00,1.06557,1.06559,1.06446,1.06456
2023.03.02 06:00:00,1.06459,1.06508,1.06454,1.06481
2023.03.02 07:00:00,1.06481,1.0648900000000001,1.06373,1.06414
2023.03.02 08:00:00,1.06413,1.06437,1.06354,1.06394
2023.03.02 09:00:00,1.06397,1.06448,1.06324,1.06364
2023.03.02 10:00:00,1.06366,1.06391,1.06262,1.06386
2023.03.02 11:00:00,1.06386,1.0643,1.06192,1.06239
2023.03.02 12:00:00,1.0624,1.06313,1.0613,1.06141
2023.03.02 13:00:00,1.0614,1.06307,1.06138,1.06251
2023.03.02 14:00:00,1.06253,1.06312,1.06047,1.0606
2023.03.02 15:00:00,1.0606,1.061,1.05819,1.05861
2023.03.02 16:00:00,1.05859,1.06075,1.05857,1.05993
2023.03.02 17:00:00,1.05996,1.06147,1.05937,1.06087
2023.03.02 18:00:00,1.06088,1.0613,1.05924,1.0594
2023.03.02 19:00:00,1.05943,1.05952,1.05766,1.05798
2023.03.02 20:00:00,1.05799,1.05942,1.05765,1.0593
2023.03.02 21:00:00,1.0593,1.05995,1.0588899999999999,1.05904
2023.03.02 22:00:00,1.05903,1.06065,1.05861,1.06003
2023.03.02 23:00:00,1.06005,1.06005,1.05959,1.05972
2023.03.03 00:00:00,1.05966,1.05977,1.05936,1.05971
2023.03.03 01:00:00,1.05971,1.06006,1.05942,1.05981
2023.03.03 02:00:00,1.05981,1.06117,1.05968,1.06107
2023.03.03 03:00:00,1.06107,1.06144,1.06052,1.06084
2023.03.03 04:00:00,1.06085,1.06149,1.06019,1.06026
2023.03.03 05:00:00,1.06025,1.06075,1.06021,1.06062
2023.03.03 06:00:00,1.06062,1.06098,1.06052,1.06086
2023.03.03 07:00:00,1.06088,1.06134,1.06083,1.06091
2023.03.03 08:00:00,1.06092,1.06231,1.06091,1.06213
2023.03.03 09:00:00,1.06213,1.0623,1.06094,1.061
2023.03.03 10:00:00,1.06101,1.06292,1.06101,1.06213
2023.03.03 11:00:00,1.06212,1.06212,1.06074,1.06101
2023.03.03 12:00:00,1.06099,1.06233,1.06005,1.06167
2023.03.03 13:00:00,1.06167,1.06182,1.061,1.06147
2023.03.03 14:00:00,1.06147,1.06186,1.06032,1.06127
2023.03.03 15:00:00,1.06127,1.06297,1.06107,1.06225
2023.03.03 16:00:00,1.06225,1.06296,1.06115,1.06136
2023.03.03 17:00:00,1.06135,1.06179,1.05884,1.05977
2023.03.03 18:00:00,1.05977,1.06173,1.05926,1.0616
2023.03.03 19:00:00,1.06157,1.06254,1.06119,1.06249
2023.03.03 20:00:00,1.06249,1.06274,1.06201,1.06246
2023.03.03 21:00:00,1.06244,1.06357,1.06234,1.06348
2023.03.03 22:00:00,1.06347,1.06387,1.06304,1.06353
2023.03.03 23:00:00,1.0635,1.06351,1.06301,1.06328
